Expediente Caso;Expediente Víctima;CAVD;Comuna Delito;Fecha Ingreso;Mes Ingreso;Año Ingreso;Fecha Finalización;Mes Finalización;Año Finalización
NULL;VNAD16966;48 Punta Arenas;Punta Arenas;08-04-2015;4;2015;08-04-2015;4;2015
NULL;VNAD16967;48 Punta Arenas;Huechuraba;31-03-2015;3;2015;31-03-2015;3;2015
NULL;VNAD16970;48 Punta Arenas;Punta Arenas;08-04-2015;4;2015;08-04-2015;4;2015
NULL;VNAD16971;48 Punta Arenas;Quilicura;04-04-2015;4;2015;04-04-2015;4;2015
NULL;VNAD16979;48 Punta Arenas;Valdivia;23-03-2015;3;2015;23-03-2015;3;2015
NULL;VNAD17040;48 Punta Arenas;Puerto Natales;13-04-2015;4;2015;13-04-2015;4;2015
NULL;VNAD17041;48 Punta Arenas;Punta Arenas;13-04-2015;4;2015;13-04-2015;4;2015
NULL;VNAD17042;48 Punta Arenas;Huechuraba;31-03-2015;3;2015;31-03-2015;3;2015
NULL;VNAD17064;48 Punta Arenas;Concon;08-04-2015;4;2015;08-04-2015;4;2015
NULL;VNAD17203;48 Punta Arenas;Punta Arenas;23-04-2015;4;2015;23-04-2015;4;2015
NULL;VNAD17204;48 Punta Arenas;Iquique;29-03-2015;3;2015;29-03-2015;3;2015
NULL;VNAD17205;48 Punta Arenas;Santiago;22-04-2015;4;2015;22-04-2015;4;2015
NULL;VNAD17253;48 Punta Arenas;Iquique;17-04-2015;4;2015;17-04-2015;4;2015
NULL;VNAD17287;48 Punta Arenas;Ñuñoa;17-04-2015;4;2015;17-04-2015;4;2015
NULL;VNAD17303;48 Punta Arenas;Arica;30-03-2015;3;2015;30-03-2015;3;2015
NULL;VNAD17313;48 Punta Arenas;Chillán;30-04-2015;4;2015;30-04-2015;4;2015
NULL;VNAD17334;48 Punta Arenas;Maule;29-04-2015;4;2015;29-04-2015;4;2015
NULL;VNAD17370;48 Punta Arenas;Punta Arenas;08-05-2015;5;2015;08-05-2015;5;2015
NULL;VNAD17371;48 Punta Arenas;Punta Arenas;08-05-2015;5;2015;08-05-2015;5;2015
NULL;VNAD17372;48 Punta Arenas;Viña del Mar;11-05-2015;5;2015;11-05-2015;5;2015
NULL;VNAD17373;48 Punta Arenas;Santiago;11-05-2015;5;2015;11-05-2015;5;2015
NULL;VNAD17384;48 Punta Arenas;Viña del Mar;13-04-2015;4;2015;13-04-2015;4;2015
NULL;VNAD17406;48 Punta Arenas;Santiago;13-05-2015;5;2015;13-05-2015;5;2015
NULL;VNAD17409;48 Punta Arenas;Quilicura;05-05-2015;5;2015;05-05-2015;5;2015
NULL;VNAD17410;48 Punta Arenas;Quilicura;05-05-2015;5;2015;05-05-2015;5;2015
NULL;VNAD17432;48 Punta Arenas;Arica;20-04-2015;4;2015;20-04-2015;4;2015
NULL;VNAD17433;48 Punta Arenas;Arica;22-04-2015;4;2015;22-04-2015;4;2015
NULL;VNAD17440;48 Punta Arenas;Arica;22-04-2015;4;2015;22-04-2015;4;2015
NULL;VNAD17454;48 Punta Arenas;Caldera;16-03-2015;3;2015;16-03-2015;3;2015
NULL;VNAD17479;48 Punta Arenas;Codegua;04-05-2015;5;2015;04-05-2015;5;2015
NULL;VNAD17536;48 Punta Arenas;Iquique;08-05-2015;5;2015;08-05-2015;5;2015
NULL;VNAD17608;48 Punta Arenas;Copiapó;25-05-2015;5;2015;25-05-2015;5;2015
NULL;VNAD17609;48 Punta Arenas;Caldera;25-05-2015;5;2015;25-05-2015;5;2015
NULL;VNAD17764;48 Punta Arenas;Osorno;09-06-2015;6;2015;09-06-2015;6;2015
NULL;VNAD17765;48 Punta Arenas;Río Negro;10-06-2015;6;2015;10-06-2015;6;2015
NULL;VNAD17796;48 Punta Arenas;Punta Arenas;15-06-2015;6;2015;15-06-2015;6;2015
NULL;VNAD17797;48 Punta Arenas;Chiguayante;08-06-2015;6;2015;08-06-2015;6;2015
NULL;VNAD17798;48 Punta Arenas;Chiguayante;08-06-2015;6;2015;08-06-2015;6;2015
NULL;VNAD17828;48 Punta Arenas;Galvarino;03-06-2015;6;2015;03-06-2015;6;2015
NULL;VNAD17898;48 Punta Arenas;Santiago;09-06-2015;6;2015;09-06-2015;6;2015
NULL;VNAD17899;48 Punta Arenas;Santiago;09-06-2015;6;2015;09-06-2015;6;2015
NULL;VNAD18017;48 Punta Arenas;San Javier;01-07-2015;7;2015;01-07-2015;7;2015
NULL;VNAD18022;48 Punta Arenas;Santiago;10-06-2015;6;2015;10-06-2015;6;2015
NULL;VNAD1813;48 Punta Arenas;Punta Arenas;26-06-2013;6;2013;26-06-2013;6;2013
NULL;VNAD18181;48 Punta Arenas;Punta Arenas;10-07-2015;7;2015;10-07-2015;7;2015
NULL;VNAD18182;48 Punta Arenas;Punta Arenas;10-07-2015;7;2015;10-07-2015;7;2015
NULL;VNAD18183;48 Punta Arenas;Punta Arenas;10-07-2015;7;2015;10-07-2015;7;2015
NULL;VNAD18184;48 Punta Arenas;Valparaíso;10-06-2015;6;2015;10-06-2015;6;2015
NULL;VNAD18185;48 Punta Arenas;Valparaíso;10-06-2015;6;2015;10-06-2015;6;2015
NULL;VNAD1820;48 Punta Arenas;Punta Arenas;05-06-2013;6;2013;05-06-2013;6;2013
NULL;VNAD1821;48 Punta Arenas;Punta Arenas;10-06-2013;6;2013;10-06-2013;6;2013
NULL;VNAD1822;48 Punta Arenas;Punta Arenas;10-06-2013;6;2013;10-06-2013;6;2013
NULL;VNAD18220;48 Punta Arenas;Punta Arenas;13-07-2015;7;2015;13-07-2015;7;2015
NULL;VNAD18221;48 Punta Arenas;Punta Arenas;13-07-2015;7;2015;13-07-2015;7;2015
NULL;VNAD18222;48 Punta Arenas;Puerto Montt;15-07-2015;7;2015;15-07-2015;7;2015
NULL;VNAD18223;48 Punta Arenas;Puerto Montt;15-07-2015;7;2015;15-07-2015;7;2015
NULL;VNAD1823;48 Punta Arenas;Puerto Natales;11-06-2013;6;2013;11-06-2013;6;2013
NULL;VNAD1824;48 Punta Arenas;Puerto Natales;11-06-2013;6;2013;11-06-2013;6;2013
NULL;VNAD1825;48 Punta Arenas;Punta Arenas;17-06-2013;6;2013;17-06-2013;6;2013
NULL;VNAD18262;48 Punta Arenas;El Bosque;06-07-2015;7;2015;06-07-2015;7;2015
NULL;VNAD18271;48 Punta Arenas;Las Condes;17-07-2015;7;2015;17-07-2015;7;2015
NULL;VNAD18272;48 Punta Arenas;Santiago;14-07-2015;7;2015;14-07-2015;7;2015
NULL;VNAD18278;48 Punta Arenas;Punta Arenas;23-07-2015;7;2015;23-07-2015;7;2015
NULL;VNAD18279;48 Punta Arenas;Punta Arenas;23-07-2015;7;2015;23-07-2015;7;2015
NULL;VNAD18280;48 Punta Arenas;Santiago;23-07-2015;7;2015;23-07-2015;7;2015
NULL;VNAD18281;48 Punta Arenas;Chillán;24-07-2015;7;2015;24-07-2015;7;2015
NULL;VNAD18287;48 Punta Arenas;Punta Arenas;27-07-2015;7;2015;27-07-2015;7;2015
NULL;VNAD18288;48 Punta Arenas;Santiago;27-07-2015;7;2015;27-07-2015;7;2015
NULL;VNAD18289;48 Punta Arenas;Puerto Varas;27-07-2015;7;2015;27-07-2015;7;2015
NULL;VNAD18545;48 Punta Arenas;Punta Arenas;11-08-2015;8;2015;11-08-2015;8;2015
NULL;VNAD18546;48 Punta Arenas;Punta Arenas;14-08-2015;8;2015;14-08-2015;8;2015
NULL;VNAD18547;48 Punta Arenas;Dalcahue;13-08-2015;8;2015;13-08-2015;8;2015
NULL;VNAD18548;48 Punta Arenas;Punta Arenas;14-08-2015;8;2015;14-08-2015;8;2015
NULL;VNAD18550;48 Punta Arenas;Viña del Mar;25-08-2015;8;2015;25-08-2015;8;2015
NULL;VNAD18551;48 Punta Arenas;Puerto Montt;25-08-2015;8;2015;25-08-2015;8;2015
NULL;VNAD18602;48 Punta Arenas;Santiago;02-09-2015;9;2015;02-09-2015;9;2015
NULL;VNAD18611;48 Punta Arenas;Puente Alto;02-09-2015;9;2015;02-09-2015;9;2015
NULL;VNAD18622;48 Punta Arenas;Valparaíso;21-08-2015;8;2015;21-08-2015;8;2015
NULL;VNAD18623;48 Punta Arenas;Valparaíso;21-08-2015;8;2015;21-08-2015;8;2015
NULL;VNAD18641;48 Punta Arenas;Santiago;03-09-2015;9;2015;03-09-2015;9;2015
NULL;VNAD18642;48 Punta Arenas;Osorno;03-09-2015;9;2015;03-09-2015;9;2015
NULL;VNAD18724;48 Punta Arenas;Punta Arenas;10-09-2015;9;2015;12-09-2015;9;2015
NULL;VNAD18725;48 Punta Arenas;Punta Arenas;10-09-2015;9;2015;12-09-2015;9;2015
NULL;VNAD18726;48 Punta Arenas;Putaendo;07-09-2015;9;2015;09-09-2015;9;2015
NULL;VNAD18727;48 Punta Arenas;San Felipe;07-09-2015;9;2015;09-09-2015;9;2015
NULL;VNAD18772;48 Punta Arenas;Copiapó;24-08-2015;8;2015;26-08-2015;8;2015
NULL;VNAD18891;48 Punta Arenas;Santiago;05-10-2015;10;2015;07-10-2015;10;2015
NULL;VNAD19103;48 Punta Arenas;Villa Alemana;28-09-2015;9;2015;30-09-2015;9;2015
NULL;VNAD19153;48 Punta Arenas;Santa María;09-10-2015;10;2015;11-10-2015;10;2015
NULL;VNAD19271;48 Punta Arenas;Paillaco;28-08-2015;8;2015;30-08-2015;8;2015
NULL;VNAD19272;48 Punta Arenas;Arica;01-10-2015;10;2015;03-10-2015;10;2015
NULL;VNAD19279;48 Punta Arenas;Arica;19-10-2015;10;2015;21-10-2015;10;2015
NULL;VNAD1934;48 Punta Arenas;Punta Arenas;17-06-2013;6;2013;17-06-2013;6;2013
NULL;VNAD19346;48 Punta Arenas;Curicó;11-11-2015;11;2015;13-11-2015;11;2015
NULL;VNAD19347;48 Punta Arenas;Dalcahue;09-11-2015;11;2015;11-11-2015;11;2015
NULL;VNAD1935;48 Punta Arenas;Punta Arenas;19-06-2013;6;2013;19-06-2013;6;2013
NULL;VNAD1936;48 Punta Arenas;Punta Arenas;24-06-2013;6;2013;24-06-2013;6;2013
NULL;VNAD19443;48 Punta Arenas;Conchalí;13-10-2015;10;2015;15-10-2015;10;2015
NULL;VNAD19453;48 Punta Arenas;Osorno;11-11-2015;11;2015;13-11-2015;11;2015
NULL;VNAD19462;48 Punta Arenas;Santiago;20-11-2015;11;2015;22-11-2015;11;2015
NULL;VNAD19492;48 Punta Arenas;Coquimbo;03-12-2015;12;2015;05-12-2015;12;2015
NULL;VNAD19511;48 Punta Arenas;Padre las Casas;09-12-2015;12;2015;11-12-2015;12;2015
NULL;VNAD19578;48 Punta Arenas;Arica;23-11-2015;11;2015;25-11-2015;11;2015
NULL;VNAD19579;48 Punta Arenas;Arica;20-11-2015;11;2015;22-11-2015;11;2015
NULL;VNAD19588;48 Punta Arenas;Punta Arenas;21-12-2015;12;2015;23-12-2015;12;2015
NULL;VNAD19589;48 Punta Arenas;Alto Hospicio;23-11-2015;11;2015;25-11-2015;11;2015
NULL;VNAD19590;48 Punta Arenas;Temuco;22-12-2015;12;2015;24-12-2015;12;2015
NULL;VNAD19685;48 Punta Arenas;La Pintana;31-12-2015;12;2015;02-01-2016;1;2016
NULL;VNAD19686;48 Punta Arenas;La Cisterna;28-12-2015;12;2015;30-12-2015;12;2015
NULL;VNAD19693;48 Punta Arenas;Santiago;23-11-2015;11;2015;25-11-2015;11;2015
NULL;VNAD19704;48 Punta Arenas;Puerto Montt;05-01-2016;1;2016;07-01-2016;1;2016
NULL;VNAD19732;48 Punta Arenas;Saavedra;04-01-2016;1;2016;06-01-2016;1;2016
NULL;VNAD19733;48 Punta Arenas;San Pedro de la Paz;11-12-2015;12;2015;13-12-2015;12;2015
NULL;VNAD19751;48 Punta Arenas;Santiago;11-01-2016;1;2016;13-01-2016;1;2016
NULL;VNAD19979;48 Punta Arenas;Viña del Mar;28-12-2015;12;2015;30-12-2015;12;2015
NULL;VNAD19980;48 Punta Arenas;Viña del Mar;28-12-2015;12;2015;30-12-2015;12;2015
NULL;VNAD20150;48 Punta Arenas;Iquique;10-02-2016;2;2016;12-02-2016;2;2016
NULL;VNAD20198;48 Punta Arenas;Santiago;17-02-2016;2;2016;19-02-2016;2;2016
NULL;VNAD20199;48 Punta Arenas;Osorno;17-02-2016;2;2016;19-02-2016;2;2016
NULL;VNAD20287;48 Punta Arenas;Temuco;22-02-2016;2;2016;24-02-2016;2;2016
NULL;VNAD20388;48 Punta Arenas;Villa Alemana;26-02-2016;2;2016;28-02-2016;2;2016
NULL;VNAD20413;48 Punta Arenas;Valparaíso;29-02-2016;2;2016;02-03-2016;3;2016
NULL;VNAD20414;48 Punta Arenas;Independencia;02-03-2016;3;2016;04-03-2016;3;2016
NULL;VNAD20514;48 Punta Arenas;Ranquil;11-03-2016;3;2016;13-03-2016;3;2016
NULL;VNAD20515;48 Punta Arenas;Santiago;11-03-2016;3;2016;13-03-2016;3;2016
NULL;VNAD20518;48 Punta Arenas;Iquique;16-10-2015;10;2015;18-10-2015;10;2015
NULL;VNAD20623;48 Punta Arenas;Cauquenes;21-03-2016;3;2016;23-03-2016;3;2016
NULL;VNAD20632;48 Punta Arenas;Santa María;10-03-2016;3;2016;12-03-2016;3;2016
NULL;VNAD20695;48 Punta Arenas;La Serena;14-03-2016;3;2016;16-03-2016;3;2016
NULL;VNAD20861;48 Punta Arenas;Viña del Mar;22-03-2016;3;2016;24-03-2016;3;2016
NULL;VNAD21036;48 Punta Arenas;Coquimbo;26-04-2016;4;2016;28-04-2016;4;2016
NULL;VNAD21037;48 Punta Arenas;Villarrica;26-04-2016;4;2016;28-04-2016;4;2016
NULL;VNAD21038;48 Punta Arenas;Santiago;26-04-2016;4;2016;28-04-2016;4;2016
NULL;VNAD21111;48 Punta Arenas;Santiago;06-05-2016;5;2016;11-05-2016;5;2016
NULL;VNAD21204;48 Punta Arenas;Castro;16-05-2016;5;2016;21-05-2016;5;2016
NULL;VNAD21205;48 Punta Arenas;Santiago;17-05-2016;5;2016;22-05-2016;5;2016
NULL;VNAD21206;48 Punta Arenas;Santiago;17-05-2016;5;2016;22-05-2016;5;2016
NULL;VNAD21235;48 Punta Arenas;Santiago;20-05-2016;5;2016;25-05-2016;5;2016
NULL;VNAD21250;48 Punta Arenas;Paillaco;23-05-2016;5;2016;28-05-2016;5;2016
NULL;VNAD21256;48 Punta Arenas;Talca;23-05-2016;5;2016;28-05-2016;5;2016
NULL;VNAD21257;48 Punta Arenas;Talca;23-05-2016;5;2016;28-05-2016;5;2016
NULL;VNAD21379;48 Punta Arenas;Los Angeles;01-06-2016;6;2016;06-06-2016;6;2016
NULL;VNAD21380;48 Punta Arenas;Lanco;04-03-2016;3;2016;09-03-2016;3;2016
NULL;VNAD21430;48 Punta Arenas;Talca;03-06-2016;6;2016;08-06-2016;6;2016
NULL;VNAD21610;48 Punta Arenas;Punta Arenas;24-06-2016;6;2016;29-06-2016;6;2016
NULL;VNAD21611;48 Punta Arenas;Punta Arenas;24-06-2016;6;2016;29-06-2016;6;2016
NULL;VNAD21613;48 Punta Arenas;Tierra Amarilla;20-04-2016;4;2016;25-04-2016;4;2016
NULL;VNAD21614;48 Punta Arenas;Copiapó;25-04-2016;4;2016;30-04-2016;4;2016
NULL;VNAD21677;48 Punta Arenas;Santiago;30-06-2016;6;2016;05-07-2016;7;2016
NULL;VNAD21688;48 Punta Arenas;Punta Arenas;30-06-2016;6;2016;05-07-2016;7;2016
NULL;VNAD21689;48 Punta Arenas;Punta Arenas;30-06-2016;6;2016;05-07-2016;7;2016
NULL;VNAD21690;48 Punta Arenas;Puerto Natales;30-06-2016;6;2016;05-07-2016;7;2016
NULL;VNAD21691;48 Punta Arenas;Arica;28-03-2016;3;2016;02-04-2016;4;2016
NULL;VNAD21806;48 Punta Arenas;San Antonio;22-04-2016;4;2016;27-04-2016;4;2016
NULL;VNAD21838;48 Punta Arenas;Ñuñoa;06-07-2016;7;2016;11-07-2016;7;2016
NULL;VNAD21839;48 Punta Arenas;Santiago;07-07-2016;7;2016;12-07-2016;7;2016
NULL;VNAD21959;48 Punta Arenas;Arica;18-04-2016;4;2016;23-04-2016;4;2016
NULL;VNAD21979;48 Punta Arenas;Puerto Natales;06-06-2016;6;2016;11-06-2016;6;2016
NULL;VNAD21982;48 Punta Arenas;Punta Arenas;16-06-2016;6;2016;21-06-2016;6;2016
NULL;VNAD21983;48 Punta Arenas;Puerto Natales;18-07-2016;7;2016;23-07-2016;7;2016
NULL;VNAD21984;48 Punta Arenas;Recoleta;18-07-2016;7;2016;23-07-2016;7;2016
NULL;VNAD21985;48 Punta Arenas;Santiago;18-07-2016;7;2016;23-07-2016;7;2016
NULL;VNAD22157;48 Punta Arenas;Santiago;16-06-2016;6;2016;21-06-2016;6;2016
NULL;VNAD22173;48 Punta Arenas;Santiago;06-07-2016;7;2016;11-07-2016;7;2016
NULL;VNAD22256;48 Punta Arenas;Chillán;08-08-2016;8;2016;13-08-2016;8;2016
NULL;VNAD22271;48 Punta Arenas;Chillán;08-08-2016;8;2016;13-08-2016;8;2016
NULL;VNAD22429;48 Punta Arenas;La Serena;23-08-2016;8;2016;31-08-2016;8;2016
NULL;VNAD22769;48 Punta Arenas;Punta Arenas;13-09-2016;9;2016;21-09-2016;9;2016
NULL;VNAD22770;48 Punta Arenas;Doñihue;06-09-2016;9;2016;14-09-2016;9;2016
NULL;VNAD22771;48 Punta Arenas;Doñihue;06-09-2016;9;2016;14-09-2016;9;2016
NULL;VNAD22772;48 Punta Arenas;Doñihue;06-09-2016;9;2016;14-09-2016;9;2016
NULL;VNAD22787;48 Punta Arenas;Santiago;13-09-2016;9;2016;21-09-2016;9;2016
NULL;VNAD22788;48 Punta Arenas;Rengo;12-09-2016;9;2016;20-09-2016;9;2016
NULL;VNAD22789;48 Punta Arenas;Valdivia;15-09-2016;9;2016;23-09-2016;9;2016
NULL;VNAD22845;48 Punta Arenas;Los Angeles;20-09-2016;9;2016;28-09-2016;9;2016
NULL;VNAD22849;48 Punta Arenas;Santiago;05-09-2016;9;2016;13-09-2016;9;2016
NULL;VNAD22850;48 Punta Arenas;Santiago;05-09-2016;9;2016;13-09-2016;9;2016
NULL;VNAD22851;48 Punta Arenas;Santiago;22-09-2016;9;2016;30-09-2016;9;2016
NULL;VNAD22865;48 Punta Arenas;Santiago;26-09-2016;9;2016;04-10-2016;10;2016
NULL;VNAD22866;48 Punta Arenas;Nancagua;22-09-2016;9;2016;30-09-2016;9;2016
NULL;VNAD22898;48 Punta Arenas;Los Andes;12-09-2016;9;2016;20-09-2016;9;2016
NULL;VNAD23056;48 Punta Arenas;Punta Arenas;11-10-2016;10;2016;19-10-2016;10;2016
NULL;VNAD23057;48 Punta Arenas;Punta Arenas;11-10-2016;10;2016;19-10-2016;10;2016
NULL;VNAD23058;48 Punta Arenas;Punta Arenas;11-10-2016;10;2016;19-10-2016;10;2016
NULL;VNAD23059;48 Punta Arenas;Marchigue;11-10-2016;10;2016;19-10-2016;10;2016
NULL;VNAD23060;48 Punta Arenas;Santiago;11-10-2016;10;2016;19-10-2016;10;2016
NULL;VNAD23061;48 Punta Arenas;Santiago;11-10-2016;10;2016;19-10-2016;10;2016
NULL;VNAD23245;48 Punta Arenas;Santiago;18-10-2016;10;2016;29-10-2016;10;2016
NULL;VNAD23256;48 Punta Arenas;Coihueco;24-10-2016;10;2016;04-11-2016;11;2016
NULL;VNAD23279;48 Punta Arenas;Quillota;26-09-2016;9;2016;07-10-2016;10;2016
NULL;VNAD23280;48 Punta Arenas;Viña del Mar;26-09-2016;9;2016;07-10-2016;10;2016
NULL;VNAD23387;48 Punta Arenas;Santiago;28-10-2016;10;2016;08-11-2016;11;2016
NULL;VNAD23388;48 Punta Arenas;Santiago;03-11-2016;11;2016;14-11-2016;11;2016
NULL;VNAD23389;48 Punta Arenas;Talca;04-11-2016;11;2016;15-11-2016;11;2016
NULL;VNAD23522;48 Punta Arenas;Santiago;10-11-2016;11;2016;24-11-2016;11;2016
NULL;VNAD23523;48 Punta Arenas;Santiago;10-11-2016;11;2016;24-11-2016;11;2016
NULL;VNAD2363;48 Punta Arenas;Punta Arenas;19-04-2013;4;2013;19-04-2013;4;2013
NULL;VNAD23632;48 Punta Arenas;Coelemu;23-11-2016;11;2016;07-12-2016;12;2016
NULL;VNAD23633;48 Punta Arenas;Santiago;18-11-2016;11;2016;02-12-2016;12;2016
NULL;VNAD23634;48 Punta Arenas;Santiago;18-11-2016;11;2016;02-12-2016;12;2016
NULL;VNAD2364;48 Punta Arenas;Punta Arenas;19-04-2013;4;2013;19-04-2013;4;2013
NULL;VNAD2365;48 Punta Arenas;Punta Arenas;19-04-2013;4;2013;19-04-2013;4;2013
NULL;VNAD23755;48 Punta Arenas;Curanilahue;09-11-2016;11;2016;25-11-2016;11;2016
NULL;VNAD3092;48 Punta Arenas;Punta Arenas;26-08-2013;8;2013;26-08-2013;8;2013
NULL;VNAD3916;48 Punta Arenas;Punta Arenas;12-08-2013;8;2013;12-08-2013;8;2013
NULL;VNAD3917;48 Punta Arenas;Punta Arenas;12-08-2013;8;2013;12-08-2013;8;2013
NULL;VNAD3918;48 Punta Arenas;Punta Arenas;12-08-2013;8;2013;12-08-2013;8;2013
NULL;VNAD3919;48 Punta Arenas;Punta Arenas;08-08-2013;8;2013;08-08-2013;8;2013
NULL;VNAD3920;48 Punta Arenas;Punta Arenas;12-08-2013;8;2013;12-08-2013;8;2013
NULL;VNAD3921;48 Punta Arenas;Punta Arenas;12-08-2013;8;2013;12-08-2013;8;2013
NULL;VNAD3924;48 Punta Arenas;Punta Arenas;19-08-2013;8;2013;19-08-2013;8;2013
NULL;VNAD3925;48 Punta Arenas;Punta Arenas;19-08-2013;8;2013;19-08-2013;8;2013
NULL;VNAD3926;48 Punta Arenas;Punta Arenas;19-08-2013;8;2013;19-08-2013;8;2013
NULL;VNAD3927;48 Punta Arenas;Punta Arenas;22-08-2013;8;2013;22-08-2013;8;2013
NULL;VNAD3928;48 Punta Arenas;Punta Arenas;20-08-2013;8;2013;20-08-2013;8;2013
NULL;VNAD3929;48 Punta Arenas;Punta Arenas;26-08-2013;8;2013;26-08-2013;8;2013
NULL;VNAD5097;48 Punta Arenas;Punta Arenas;04-11-2013;11;2013;04-11-2013;11;2013
NULL;VNAD5100;48 Punta Arenas;Puerto Natales;04-11-2013;11;2013;04-11-2013;11;2013
NULL;VNAD5101;48 Punta Arenas;Puerto Natales;04-11-2013;11;2013;04-11-2013;11;2013
NULL;VNAD5410;48 Punta Arenas;Punta Arenas;14-11-2013;11;2013;14-11-2013;11;2013
NULL;VNAD5792;48 Punta Arenas;Punta Arenas;03-07-2013;7;2013;03-07-2013;7;2013
NULL;VNAD5814;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5815;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5816;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5817;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5818;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5819;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5820;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5821;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5822;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5823;48 Punta Arenas;Punta Arenas;09-09-2013;9;2013;09-09-2013;9;2013
NULL;VNAD5824;48 Punta Arenas;Punta Arenas;24-09-2013;9;2013;24-09-2013;9;2013
NULL;VNAD5825;48 Punta Arenas;Punta Arenas;25-09-2013;9;2013;25-09-2013;9;2013
NULL;VNAD5826;48 Punta Arenas;Puerto Natales;04-10-2013;10;2013;04-10-2013;10;2013
NULL;VNAD5830;48 Punta Arenas;Punta Arenas;08-10-2013;10;2013;08-10-2013;10;2013
NULL;VNAD5831;48 Punta Arenas;Punta Arenas;10-10-2013;10;2013;10-10-2013;10;2013
NULL;VNAD5832;48 Punta Arenas;Punta Arenas;14-10-2013;10;2013;14-10-2013;10;2013
NULL;VNAD5833;48 Punta Arenas;Punta Arenas;17-10-2013;10;2013;17-10-2013;10;2013
NULL;VNAD5834;48 Punta Arenas;Punta Arenas;17-10-2013;10;2013;17-10-2013;10;2013
NULL;VNAD5838;48 Punta Arenas;Punta Arenas;25-10-2013;10;2013;25-10-2013;10;2013
NULL;VNAD5839;48 Punta Arenas;Punta Arenas;30-10-2013;10;2013;30-10-2013;10;2013
NULL;VNAD5840;48 Punta Arenas;Punta Arenas;30-10-2013;10;2013;30-10-2013;10;2013
NULL;VNAD5843;48 Punta Arenas;Punta Arenas;30-10-2013;10;2013;30-10-2013;10;2013
NULL;VNAD5846;48 Punta Arenas;Punta Arenas;11-11-2013;11;2013;11-11-2013;11;2013
NULL;VNAD5847;48 Punta Arenas;Punta Arenas;11-11-2013;11;2013;11-11-2013;11;2013
NULL;VNAD5849;48 Punta Arenas;Punta Arenas;13-11-2013;11;2013;13-11-2013;11;2013
NULL;VNAD5851;48 Punta Arenas;Punta Arenas;14-11-2013;11;2013;14-11-2013;11;2013
NULL;VNAD5863;48 Punta Arenas;Punta Arenas;14-11-2013;11;2013;14-11-2013;11;2013
NULL;VNAD5865;48 Punta Arenas;Punta Arenas;18-11-2013;11;2013;18-11-2013;11;2013
NULL;VNAD5866;48 Punta Arenas;Punta Arenas;18-11-2013;11;2013;18-11-2013;11;2013
NULL;VNAD5867;48 Punta Arenas;Punta Arenas;26-11-2013;11;2013;26-11-2013;11;2013
NULL;VNAD5868;48 Punta Arenas;Punta Arenas;26-11-2013;11;2013;26-11-2013;11;2013
NULL;VNAD5870;48 Punta Arenas;Punta Arenas;28-11-2013;11;2013;28-11-2013;11;2013
NULL;VNAD6213;48 Punta Arenas;Punta Arenas;18-12-2013;12;2013;18-12-2013;12;2013
NULL;VNAD6214;48 Punta Arenas;Punta Arenas;18-12-2013;12;2013;18-12-2013;12;2013
NULL;VNAD6722;48 Punta Arenas;Punta Arenas;12-07-2013;7;2013;12-07-2013;7;2013
NULL;VNAD6723;48 Punta Arenas;Punta Arenas;15-07-2013;7;2013;15-07-2013;7;2013
NULL;VNAD7930;48 Punta Arenas;Punta Arenas;03-01-2014;1;2014;03-01-2014;1;2014
NULL;VNAD9522;48 Punta Arenas;Punta Arenas;23-09-2013;9;2013;23-09-2013;9;2013
NULL;VNAD9525;48 Punta Arenas;Punta Arenas;30-10-2013;10;2013;30-10-2013;10;2013
NULL;VNAD9532;48 Punta Arenas;Puerto Natales;09-12-2013;12;2013;09-12-2013;12;2013
NULL;VNAD9533;48 Punta Arenas;Punta Arenas;03-12-2013;12;2013;03-12-2013;12;2013
NULL;VNAD9534;48 Punta Arenas;Punta Arenas;13-12-2013;12;2013;13-12-2013;12;2013
NULL;VNAD9535;48 Punta Arenas;Punta Arenas;26-12-2013;12;2013;26-12-2013;12;2013
NULL;VNAD9536;48 Punta Arenas;Punta Arenas;30-12-2013;12;2013;30-12-2013;12;2013
NULL;VNAD9540;48 Punta Arenas;Punta Arenas;31-05-2013;5;2013;31-05-2013;5;2013
NULL;VNAD9544;48 Punta Arenas;Punta Arenas;25-07-2013;7;2013;25-07-2013;7;2013
NULL;VNAD9545;48 Punta Arenas;Punta Arenas;13-08-2013;8;2013;13-08-2013;8;2013
NULL;VNAD9546;48 Punta Arenas;Punta Arenas;13-08-2013;8;2013;13-08-2013;8;2013
